image_idx,label,pred,result,l1_cycles,l2_cycles,total_cycles
871,0,0,1,3178,86,3264
872,8,8,1,3178,86,3264
873,2,2,1,3178,86,3264
874,9,9,1,3178,86,3264
875,2,2,1,3178,86,3264
876,8,8,1,3178,86,3264
877,8,8,1,3178,86,3264
878,8,8,1,3178,86,3264
879,8,8,1,3178,86,3264
880,7,7,1,3178,86,3264
881,4,9,0,3178,86,3264
882,9,9,1,3178,86,3264
883,3,3,1,3178,86,3264
884,0,0,1,3178,86,3264
885,6,6,1,3178,86,3264
886,6,6,1,3178,86,3264
887,3,3,1,3178,86,3264
888,2,2,1,3178,86,3264
889,1,1,1,3178,86,3264
890,3,5,0,3178,86,3264
891,2,2,1,3178,86,3264
892,2,2,1,3178,86,3264
893,9,9,1,3178,86,3264
894,3,3,1,3178,86,3264
895,0,0,1,3178,86,3264
896,0,0,1,3178,86,3264
897,5,5,1,3178,86,3264
898,7,7,1,3178,86,3264
899,8,8,1,3178,86,3264
900,1,1,1,3178,86,3264
901,4,4,1,3178,86,3264
902,4,4,1,3178,86,3264
903,6,6,1,3178,86,3264
904,0,0,1,3178,86,3264
905,2,2,1,3178,86,3264
906,9,9,1,3178,86,3264
907,1,1,1,3178,86,3264
908,4,4,1,3178,86,3264
909,7,7,1,3178,86,3264
910,4,4,1,3178,86,3264
911,7,7,1,3178,86,3264
912,3,3,1,3178,86,3264
913,9,9,1,3178,86,3264
914,8,8,1,3178,86,3264
915,8,8,1,3178,86,3264
916,4,4,1,3178,86,3264
917,7,7,1,3178,86,3264
918,1,1,1,3178,86,3264
919,2,2,1,3178,86,3264
920,1,1,1,3178,86,3264
921,2,2,1,3178,86,3264
922,2,2,1,3178,86,3264
923,3,3,1,3178,86,3264
924,2,7,0,3178,86,3264
925,3,3,1,3178,86,3264
926,2,2,1,3178,86,3264
927,3,3,1,3178,86,3264
928,9,9,1,3178,86,3264
929,1,1,1,3178,86,3264
930,7,7,1,3178,86,3264
931,4,4,1,3178,86,3264
932,0,0,1,3178,86,3264
933,3,3,1,3178,86,3264
934,5,5,1,3178,86,3264
935,5,5,1,3178,86,3264
936,8,8,1,3178,86,3264
937,6,6,1,3178,86,3264
938,3,5,0,3178,86,3264
939,2,2,1,3178,86,3264
940,6,6,1,3178,86,3264
941,7,7,1,3178,86,3264
942,6,6,1,3178,86,3264
943,6,6,1,3178,86,3264
944,3,3,1,3178,86,3264
945,2,2,1,3178,86,3264
946,7,7,1,3178,86,3264
947,8,8,1,3178,86,3264
948,1,1,1,3178,86,3264
949,1,1,1,3178,86,3264
950,7,2,0,3178,86,3264
951,5,4,0,3178,86,3264
952,6,6,1,3178,86,3264
953,4,4,1,3178,86,3264
954,9,9,1,3178,86,3264
955,5,5,1,3178,86,3264
956,1,3,0,3178,86,3264
957,3,3,1,3178,86,3264
958,3,3,1,3178,86,3264
959,4,4,1,3178,86,3264
960,7,7,1,3178,86,3264
961,8,8,1,3178,86,3264
962,9,9,1,3178,86,3264
963,1,1,1,3178,86,3264
964,1,1,1,3178,86,3264
965,6,0,0,3178,86,3264
966,9,9,1,3178,86,3264
967,1,1,1,3178,86,3264
968,4,4,1,3178,86,3264
969,4,4,1,3178,86,3264
970,5,5,1,3178,86,3264
971,4,4,1,3178,86,3264
972,0,0,1,3178,86,3264
973,6,6,1,3178,86,3264
974,2,2,1,3178,86,3264
975,2,2,1,3178,86,3264
976,3,3,1,3178,86,3264
977,1,1,1,3178,86,3264
978,5,5,1,3178,86,3264
979,1,1,1,3178,86,3264
980,2,2,1,3178,86,3264
981,0,0,1,3178,86,3264
982,3,2,0,3178,86,3264
983,8,8,1,3178,86,3264
984,1,1,1,3178,86,3264
985,2,2,1,3178,86,3264
986,6,6,1,3178,86,3264
987,7,7,1,3178,86,3264
988,1,1,1,3178,86,3264
989,6,6,1,3178,86,3264
990,2,2,1,3178,86,3264
991,3,3,1,3178,86,3264
992,9,9,1,3178,86,3264
993,0,0,1,3178,86,3264
994,1,1,1,3178,86,3264
995,2,2,1,3178,86,3264
996,2,2,1,3178,86,3264
997,0,0,1,3178,86,3264
998,8,8,1,3178,86,3264
999,9,9,1,3178,86,3264
1000,9,9,1,3178,86,3264
1001,0,0,1,3178,86,3264
1002,2,2,1,3178,86,3264
1003,5,5,1,3178,86,3264
1004,1,1,1,3178,86,3264
1005,9,9,1,3178,86,3264
1006,7,7,1,3178,86,3264
1007,8,8,1,3178,86,3264
1008,1,1,1,3178,86,3264
1009,0,0,1,3178,86,3264
1010,4,4,1,3178,86,3264
1011,1,1,1,3178,86,3264
1012,7,9,0,3178,86,3264
1013,9,9,1,3178,86,3264
1014,6,5,0,3178,86,3264
1015,4,4,1,3178,86,3264
1016,2,2,1,3178,86,3264
1017,6,6,1,3178,86,3264
1018,8,8,1,3178,86,3264
1019,1,1,1,3178,86,3264
1020,3,3,1,3178,86,3264
1021,7,7,1,3178,86,3264
1022,5,5,1,3178,86,3264
1023,4,4,1,3178,86,3264
1024,4,4,1,3178,86,3264
1025,1,1,1,3178,86,3264
1026,8,8,1,3178,86,3264
1027,1,1,1,3178,86,3264
1028,3,3,1,3178,86,3264
1029,8,8,1,3178,86,3264
1030,1,1,1,3178,86,3264
1031,2,2,1,3178,86,3264
1032,5,8,0,3178,86,3264
1033,8,8,1,3178,86,3264
1034,0,0,1,3178,86,3264
1035,6,6,1,3178,86,3264
1036,2,2,1,3178,86,3264
1037,1,1,1,3178,86,3264
1038,1,1,1,3178,86,3264
1039,7,1,0,3178,86,3264
1040,1,1,1,3178,86,3264
1041,5,5,1,3178,86,3264
1042,3,3,1,3178,86,3264
1043,4,4,1,3178,86,3264
1044,6,8,0,3178,86,3264
1045,9,9,1,3178,86,3264
1046,5,5,1,3178,86,3264
1047,0,0,1,3178,86,3264
1048,9,9,1,3178,86,3264
1049,2,2,1,3178,86,3264
1050,2,2,1,3178,86,3264
1051,4,4,1,3178,86,3264
1052,8,8,1,3178,86,3264
1053,2,2,1,3178,86,3264
1054,1,1,1,3178,86,3264
1055,7,9,0,3178,86,3264
1056,2,2,1,3178,86,3264
1057,4,4,1,3178,86,3264
1058,9,9,1,3178,86,3264
1059,4,4,1,3178,86,3264
1060,4,4,1,3178,86,3264
1061,0,0,1,3178,86,3264
1062,3,3,1,3178,86,3264
1063,9,9,1,3178,86,3264
1064,2,2,1,3178,86,3264
1065,2,2,1,3178,86,3264
1066,3,3,1,3178,86,3264
1067,3,3,1,3178,86,3264
1068,8,8,1,3178,86,3264
1069,3,3,1,3178,86,3264
1070,5,5,1,3178,86,3264
1071,7,7,1,3178,86,3264
1072,3,3,1,3178,86,3264
1073,5,5,1,3178,86,3264
1074,8,8,1,3178,86,3264
1075,1,1,1,3178,86,3264
1076,2,2,1,3178,86,3264
1077,4,4,1,3178,86,3264
1078,4,4,1,3178,86,3264
1079,6,6,1,3178,86,3264
1080,4,4,1,3178,86,3264
1081,9,9,1,3178,86,3264
1082,5,5,1,3178,86,3264
1083,1,1,1,3178,86,3264
1084,0,0,1,3178,86,3264
1085,6,6,1,3178,86,3264
1086,9,9,1,3178,86,3264
1087,5,5,1,3178,86,3264
1088,9,9,1,3178,86,3264
1089,5,5,1,3178,86,3264
1090,9,9,1,3178,86,3264
1091,7,7,1,3178,86,3264
1092,3,3,1,3178,86,3264
1093,8,8,1,3178,86,3264
1094,0,0,1,3178,86,3264
1095,3,3,1,3178,86,3264
1096,7,7,1,3178,86,3264
1097,1,1,1,3178,86,3264
1098,3,3,1,3178,86,3264
1099,6,6,1,3178,86,3264
1100,7,7,1,3178,86,3264
1101,8,8,1,3178,86,3264
1102,5,5,1,3178,86,3264
1103,9,9,1,3178,86,3264
1104,7,7,1,3178,86,3264
1105,9,9,1,3178,86,3264
1106,6,6,1,3178,86,3264
1107,9,3,0,3178,86,3264
1108,6,6,1,3178,86,3264
1109,3,3,1,3178,86,3264
1110,7,7,1,3178,86,3264
1111,4,4,1,3178,86,3264
1112,4,6,0,3178,86,3264
1113,5,5,1,3178,86,3264
1114,3,8,0,3178,86,3264
1115,5,5,1,3178,86,3264
1116,4,4,1,3178,86,3264
1117,7,7,1,3178,86,3264
1118,8,8,1,3178,86,3264
1119,7,7,1,3178,86,3264
1120,8,8,1,3178,86,3264
1121,0,0,1,3178,86,3264
1122,7,7,1,3178,86,3264
1123,6,6,1,3178,86,3264
1124,8,8,1,3178,86,3264
1125,8,8,1,3178,86,3264
1126,7,7,1,3178,86,3264
1127,3,3,1,3178,86,3264
1128,3,7,0,3178,86,3264
1129,1,1,1,3178,86,3264
1130,9,9,1,3178,86,3264
1131,5,5,1,3178,86,3264
1132,2,2,1,3178,86,3264
1133,7,7,1,3178,86,3264
1134,3,3,1,3178,86,3264
1135,5,5,1,3178,86,3264
1136,1,1,1,3178,86,3264
1137,1,1,1,3178,86,3264
1138,2,2,1,3178,86,3264
1139,1,1,1,3178,86,3264
1140,4,4,1,3178,86,3264
1141,7,7,1,3178,86,3264
1142,4,4,1,3178,86,3264
1143,7,7,1,3178,86,3264
1144,5,5,1,3178,86,3264
1145,4,4,1,3178,86,3264
1146,5,5,1,3178,86,3264
1147,4,4,1,3178,86,3264
1148,0,0,1,3178,86,3264
1149,8,8,1,3178,86,3264
1150,3,3,1,3178,86,3264
1151,6,6,1,3178,86,3264
1152,9,9,1,3178,86,3264
1153,6,6,1,3178,86,3264
1154,0,0,1,3178,86,3264
1155,2,2,1,3178,86,3264
1156,7,7,1,3178,86,3264
1157,4,4,1,3178,86,3264
1158,4,4,1,3178,86,3264
1159,4,4,1,3178,86,3264
1160,4,4,1,3178,86,3264
1161,6,6,1,3178,86,3264
1162,6,6,1,3178,86,3264
1163,4,4,1,3178,86,3264
1164,7,7,1,3178,86,3264
1165,9,9,1,3178,86,3264
1166,3,3,1,3178,86,3264
1167,4,4,1,3178,86,3264
1168,5,5,1,3178,86,3264
1169,5,5,1,3178,86,3264
1170,8,8,1,3178,86,3264
1171,7,7,1,3178,86,3264
1172,3,3,1,3178,86,3264
1173,7,7,1,3178,86,3264
1174,2,2,1,3178,86,3264
1175,7,7,1,3178,86,3264
1176,0,0,1,3178,86,3264
1177,2,2,1,3178,86,3264
1178,4,4,1,3178,86,3264
1179,1,1,1,3178,86,3264
1180,1,1,1,3178,86,3264
1181,6,1,0,3178,86,3264
1182,6,8,0,3178,86,3264
1183,9,9,1,3178,86,3264
1184,2,2,1,3178,86,3264
1185,8,8,1,3178,86,3264
1186,7,7,1,3178,86,3264
1187,2,2,1,3178,86,3264
1188,0,0,1,3178,86,3264
1189,1,1,1,3178,86,3264
1190,5,5,1,3178,86,3264
1191,0,7,0,3178,86,3264
1192,9,4,0,3178,86,3264
1193,1,1,1,3178,86,3264
1194,7,8,0,3178,86,3264
1195,0,0,1,3178,86,3264
1196,6,6,1,3178,86,3264
1197,0,0,1,3178,86,3264
1198,8,4,0,3178,86,3264
1199,6,6,1,3178,86,3264
1200,8,8,1,3178,86,3264
1201,1,1,1,3178,86,3264
1202,8,8,1,3178,86,3264
1203,0,0,1,3178,86,3264
1204,3,3,1,3178,86,3264
1205,3,3,1,3178,86,3264
1206,7,2,0,3178,86,3264
1207,2,2,1,3178,86,3264
1208,3,3,1,3178,86,3264
1209,6,6,1,3178,86,3264
1210,2,2,1,3178,86,3264
1211,1,1,1,3178,86,3264
1212,6,6,1,3178,86,3264
1213,1,1,1,3178,86,3264
1214,1,1,1,3178,86,3264
1215,3,3,1,3178,86,3264
1216,7,7,1,3178,86,3264
1217,9,9,1,3178,86,3264
1218,0,0,1,3178,86,3264
1219,8,8,1,3178,86,3264
1220,0,0,1,3178,86,3264
1221,5,5,1,3178,86,3264
1222,4,4,1,3178,86,3264
1223,0,0,1,3178,86,3264
1224,2,2,1,3178,86,3264
1225,8,8,1,3178,86,3264
1226,7,2,0,3178,86,3264
1227,2,2,1,3178,86,3264
1228,9,9,1,3178,86,3264
1229,8,8,1,3178,86,3264
1230,4,4,1,3178,86,3264
1231,0,0,1,3178,86,3264
1232,9,4,0,3178,86,3264
1233,5,5,1,3178,86,3264
1234,8,8,1,3178,86,3264
1235,5,5,1,3178,86,3264
1236,1,1,1,3178,86,3264
1237,2,2,1,3178,86,3264
1238,1,1,1,3178,86,3264
1239,3,3,1,3178,86,3264
1240,1,1,1,3178,86,3264
1241,7,7,1,3178,86,3264
1242,4,9,0,3178,86,3264
1243,5,5,1,3178,86,3264
1244,7,7,1,3178,86,3264
1245,2,2,1,3178,86,3264
1246,0,0,1,3178,86,3264
1247,9,5,0,3178,86,3264
1248,8,8,1,3178,86,3264
1249,8,8,1,3178,86,3264
1250,6,6,1,3178,86,3264
1251,2,2,1,3178,86,3264
1252,5,5,1,3178,86,3264
1253,4,4,1,3178,86,3264
1254,1,1,1,3178,86,3264
1255,9,9,1,3178,86,3264
1256,2,5,0,3178,86,3264
1257,1,1,1,3178,86,3264
1258,5,5,1,3178,86,3264
1259,8,8,1,3178,86,3264
1260,7,1,0,3178,86,3264
1261,0,0,1,3178,86,3264
1262,2,2,1,3178,86,3264
1263,4,4,1,3178,86,3264
1264,4,4,1,3178,86,3264
1265,3,3,1,3178,86,3264
1266,6,6,1,3178,86,3264
1267,8,8,1,3178,86,3264
1268,8,8,1,3178,86,3264
1269,2,2,1,3178,86,3264
1270,4,4,1,3178,86,3264
1271,0,0,1,3178,86,3264
1272,5,5,1,3178,86,3264
1273,0,0,1,3178,86,3264
1274,4,4,1,3178,86,3264
1275,4,4,1,3178,86,3264
1276,7,7,1,3178,86,3264
1277,9,9,1,3178,86,3264
1278,3,3,1,3178,86,3264
1279,4,4,1,3178,86,3264
1280,1,1,1,3178,86,3264
1281,5,5,1,3178,86,3264
1282,9,9,1,3178,86,3264
1283,7,2,0,3178,86,3264
1284,3,3,1,3178,86,3264
1285,5,5,1,3178,86,3264
1286,8,8,1,3178,86,3264
1287,8,8,1,3178,86,3264
1288,0,0,1,3178,86,3264
1289,5,9,0,3178,86,3264
1290,3,3,1,3178,86,3264
1291,3,3,1,3178,86,3264
1292,6,6,1,3178,86,3264
1293,6,6,1,3178,86,3264
1294,0,0,1,3178,86,3264
1295,1,1,1,3178,86,3264
1296,6,6,1,3178,86,3264
1297,0,0,1,3178,86,3264
1298,3,3,1,3178,86,3264
1299,5,5,1,3178,86,3264
1300,4,4,1,3178,86,3264
1301,4,4,1,3178,86,3264
1302,1,1,1,3178,86,3264
1303,2,2,1,3178,86,3264
1304,9,9,1,3178,86,3264
1305,1,1,1,3178,86,3264
1306,4,4,1,3178,86,3264
1307,6,6,1,3178,86,3264
1308,9,9,1,3178,86,3264
1309,9,9,1,3178,86,3264
1310,3,3,1,3178,86,3264
1311,9,9,1,3178,86,3264
1312,8,8,1,3178,86,3264
1313,4,4,1,3178,86,3264
1314,4,4,1,3178,86,3264
1315,3,3,1,3178,86,3264
1316,1,1,1,3178,86,3264
1317,3,3,1,3178,86,3264
1318,1,1,1,3178,86,3264
1319,8,3,0,3178,86,3264
1320,8,8,1,3178,86,3264
1321,7,7,1,3178,86,3264
1322,9,9,1,3178,86,3264
1323,4,4,1,3178,86,3264
1324,8,8,1,3178,86,3264
1325,8,6,0,3178,86,3264
1326,7,2,0,3178,86,3264
1327,9,9,1,3178,86,3264
1328,7,9,0,3178,86,3264
1329,1,1,1,3178,86,3264
1330,4,4,1,3178,86,3264
1331,5,5,1,3178,86,3264
1332,6,6,1,3178,86,3264
1333,0,0,1,3178,86,3264
1334,5,5,1,3178,86,3264
1335,2,2,1,3178,86,3264
1336,2,2,1,3178,86,3264
1337,2,6,0,3178,86,3264
1338,1,1,1,3178,86,3264
1339,5,5,1,3178,86,3264
1340,5,5,1,3178,86,3264
1341,2,2,1,3178,86,3264
1342,4,4,1,3178,86,3264
1343,9,9,1,3178,86,3264
1344,6,6,1,3178,86,3264
1345,2,2,1,3178,86,3264
1346,7,7,1,3178,86,3264
1347,7,7,1,3178,86,3264
1348,2,2,1,3178,86,3264
1349,2,2,1,3178,86,3264
1350,1,1,1,3178,86,3264
1351,1,1,1,3178,86,3264
1352,2,2,1,3178,86,3264
1353,8,8,1,3178,86,3264
1354,3,3,1,3178,86,3264
1355,7,7,1,3178,86,3264
1356,2,2,1,3178,86,3264
1357,4,4,1,3178,86,3264
1358,1,1,1,3178,86,3264
1359,7,7,1,3178,86,3264
1360,1,1,1,3178,86,3264
1361,7,7,1,3178,86,3264
1362,6,6,1,3178,86,3264
1363,7,7,1,3178,86,3264
1364,8,2,0,3178,86,3264
1365,2,2,1,3178,86,3264
1366,7,7,1,3178,86,3264
1367,3,3,1,3178,86,3264
1368,1,1,1,3178,86,3264
1369,7,7,1,3178,86,3264
1370,5,5,1,3178,86,3264
1371,8,8,1,3178,86,3264
1372,2,2,1,3178,86,3264
1373,6,6,1,3178,86,3264
1374,2,2,1,3178,86,3264
1375,2,2,1,3178,86,3264
1376,5,5,1,3178,86,3264
1377,6,6,1,3178,86,3264
1378,5,6,0,3178,86,3264
1379,0,0,1,3178,86,3264
1380,9,9,1,3178,86,3264
1381,2,2,1,3178,86,3264
1382,4,4,1,3178,86,3264
1383,3,3,1,3178,86,3264
1384,3,3,1,3178,86,3264
1385,9,9,1,3178,86,3264
1386,7,7,1,3178,86,3264
1387,6,6,1,3178,86,3264
1388,6,6,1,3178,86,3264
1389,8,8,1,3178,86,3264
1390,0,0,1,3178,86,3264
1391,4,4,1,3178,86,3264
1392,1,1,1,3178,86,3264
1393,5,3,0,3178,86,3264
1394,8,8,1,3178,86,3264
1395,2,2,1,3178,86,3264
1396,9,9,1,3178,86,3264
1397,1,1,1,3178,86,3264
1398,8,8,1,3178,86,3264
1399,0,0,1,3178,86,3264
1400,6,6,1,3178,86,3264
1401,7,7,1,3178,86,3264
1402,2,2,1,3178,86,3264
1403,1,1,1,3178,86,3264
1404,0,0,1,3178,86,3264
1405,5,5,1,3178,86,3264
1406,5,5,1,3178,86,3264
1407,2,2,1,3178,86,3264
1408,0,0,1,3178,86,3264
1409,2,2,1,3178,86,3264
1410,2,2,1,3178,86,3264
1411,0,0,1,3178,86,3264
1412,2,2,1,3178,86,3264
1413,4,4,1,3178,86,3264
1414,9,9,1,3178,86,3264
1415,8,8,1,3178,86,3264
1416,0,0,1,3178,86,3264
1417,9,9,1,3178,86,3264
1418,9,9,1,3178,86,3264
1419,4,4,1,3178,86,3264
1420,6,6,1,3178,86,3264
1421,5,5,1,3178,86,3264
1422,4,4,1,3178,86,3264
1423,9,9,1,3178,86,3264
1424,1,1,1,3178,86,3264
1425,8,8,1,3178,86,3264
1426,3,3,1,3178,86,3264
1427,4,4,1,3178,86,3264
1428,9,9,1,3178,86,3264
1429,9,9,1,3178,86,3264
1430,1,1,1,3178,86,3264
1431,2,2,1,3178,86,3264
1432,2,2,1,3178,86,3264
1433,8,1,0,3178,86,3264
1434,1,1,1,3178,86,3264
1435,9,9,1,3178,86,3264
1436,6,6,1,3178,86,3264
1437,4,4,1,3178,86,3264
1438,0,0,1,3178,86,3264
1439,9,9,1,3178,86,3264
1440,4,4,1,3178,86,3264
1441,8,8,1,3178,86,3264
1442,3,3,1,3178,86,3264
1443,8,8,1,3178,86,3264
1444,6,6,1,3178,86,3264
1445,0,0,1,3178,86,3264
1446,2,2,1,3178,86,3264
1447,5,5,1,3178,86,3264
1448,1,1,1,3178,86,3264
1449,9,9,1,3178,86,3264
1450,6,6,1,3178,86,3264
1451,2,2,1,3178,86,3264
1452,9,9,1,3178,86,3264
1453,4,4,1,3178,86,3264
1454,0,0,1,3178,86,3264
1455,9,9,1,3178,86,3264
1456,6,6,1,3178,86,3264
1457,0,0,1,3178,86,3264
1458,6,6,1,3178,86,3264
1459,2,2,1,3178,86,3264
1460,5,5,1,3178,86,3264
1461,4,4,1,3178,86,3264
1462,2,2,1,3178,86,3264
1463,3,3,1,3178,86,3264
1464,8,8,1,3178,86,3264
1465,4,4,1,3178,86,3264
1466,5,5,1,3178,86,3264
1467,5,5,1,3178,86,3264
1468,0,0,1,3178,86,3264
1469,3,3,1,3178,86,3264
1470,8,8,1,3178,86,3264
1471,5,5,1,3178,86,3264
1472,3,3,1,3178,86,3264
1473,5,5,1,3178,86,3264
1474,8,8,1,3178,86,3264
1475,6,6,1,3178,86,3264
1476,5,5,1,3178,86,3264
1477,7,7,1,3178,86,3264
1478,6,6,1,3178,86,3264
1479,3,3,1,3178,86,3264
1480,3,3,1,3178,86,3264
1481,9,9,1,3178,86,3264
1482,6,6,1,3178,86,3264
1483,1,1,1,3178,86,3264
1484,1,1,1,3178,86,3264
1485,2,2,1,3178,86,3264
1486,9,9,1,3178,86,3264
1487,0,0,1,3178,86,3264
1488,4,4,1,3178,86,3264
1489,3,3,1,3178,86,3264
1490,3,3,1,3178,86,3264
1491,6,6,1,3178,86,3264
1492,9,9,1,3178,86,3264
1493,5,5,1,3178,86,3264
1494,7,0,0,3178,86,3264
1495,3,3,1,3178,86,3264
1496,7,7,1,3178,86,3264
1497,7,7,1,3178,86,3264
1498,7,7,1,3178,86,3264
1499,8,8,1,3178,86,3264
1500,7,1,0,3178,86,3264
1501,9,9,1,3178,86,3264
1502,8,8,1,3178,86,3264
1503,3,3,1,3178,86,3264
1504,0,0,1,3178,86,3264
1505,7,7,1,3178,86,3264
1506,2,2,1,3178,86,3264
1507,7,7,1,3178,86,3264
1508,9,9,1,3178,86,3264
1509,4,4,1,3178,86,3264
1510,5,5,1,3178,86,3264
1511,4,4,1,3178,86,3264
1512,9,9,1,3178,86,3264
1513,3,3,1,3178,86,3264
1514,2,2,1,3178,86,3264
1515,1,1,1,3178,86,3264
1516,4,4,1,3178,86,3264
1517,0,0,1,3178,86,3264
1518,2,2,1,3178,86,3264
1519,3,3,1,3178,86,3264
1520,7,7,1,3178,86,3264
1521,5,5,1,3178,86,3264
1522,7,9,0,3178,86,3264
1523,8,8,1,3178,86,3264
1524,8,8,1,3178,86,3264
1525,5,5,1,3178,86,3264
1526,0,0,1,3178,86,3264
1527,1,5,0,3178,86,3264
1528,1,1,1,3178,86,3264
1529,4,4,1,3178,86,3264
1530,8,7,0,3178,86,3264
1531,3,3,1,3178,86,3264
1532,9,9,1,3178,86,3264
1533,0,0,1,3178,86,3264
1534,0,0,1,3178,86,3264
1535,0,0,1,3178,86,3264
1536,6,6,1,3178,86,3264
1537,6,6,1,3178,86,3264
1538,2,2,1,3178,86,3264
1539,3,3,1,3178,86,3264
1540,7,7,1,3178,86,3264
1541,8,8,1,3178,86,3264
1542,4,4,1,3178,86,3264
1543,7,7,1,3178,86,3264
1544,7,7,1,3178,86,3264
1545,9,9,1,3178,86,3264
1546,2,2,1,3178,86,3264
1547,4,4,1,3178,86,3264
1548,1,1,1,3178,86,3264
1549,4,2,0,3178,86,3264
1550,5,5,1,3178,86,3264
1551,2,2,1,3178,86,3264
1552,4,4,1,3178,86,3264
1553,9,8,0,3178,86,3264
1554,9,9,1,3178,86,3264
1555,1,1,1,3178,86,3264
1556,8,8,1,3178,86,3264
1557,4,4,1,3178,86,3264
1558,0,0,1,3178,86,3264
1559,9,3,0,3178,86,3264
1560,8,8,1,3178,86,3264
1561,4,4,1,3178,86,3264
1562,8,8,1,3178,86,3264
1563,7,7,1,3178,86,3264
1564,7,7,1,3178,86,3264
1565,0,0,1,3178,86,3264
1566,7,7,1,3178,86,3264
1567,8,8,1,3178,86,3264
1568,8,8,1,3178,86,3264
1569,6,6,1,3178,86,3264
1570,0,0,1,3178,86,3264
1571,4,4,1,3178,86,3264
1572,8,8,1,3178,86,3264
1573,8,8,1,3178,86,3264
1574,2,2,1,3178,86,3264
1575,4,4,1,3178,86,3264
1576,7,7,1,3178,86,3264
1577,6,6,1,3178,86,3264
1578,6,6,1,3178,86,3264
1579,6,6,1,3178,86,3264
1580,4,4,1,3178,86,3264
1581,7,9,0,3178,86,3264
1582,1,1,1,3178,86,3264
1583,8,8,1,3178,86,3264
1584,8,8,1,3178,86,3264
1585,2,2,1,3178,86,3264
1586,3,3,1,3178,86,3264
1587,6,5,0,3178,86,3264
1588,3,3,1,3178,86,3264
1589,0,0,1,3178,86,3264
1590,0,0,1,3178,86,3264
1591,3,3,1,3178,86,3264
1592,7,7,1,3178,86,3264
1593,6,6,1,3178,86,3264
1594,9,9,1,3178,86,3264
1595,7,7,1,3178,86,3264
1596,9,9,1,3178,86,3264
1597,9,9,1,3178,86,3264
1598,5,5,1,3178,86,3264
1599,4,4,1,3178,86,3264
1600,3,3,1,3178,86,3264
1601,3,3,1,3178,86,3264
1602,6,6,1,3178,86,3264
1603,1,1,1,3178,86,3264
1604,2,2,1,3178,86,3264
1605,3,3,1,3178,86,3264
1606,7,7,1,3178,86,3264
1607,3,3,1,3178,86,3264
1608,3,3,1,3178,86,3264
1609,2,6,0,3178,86,3264
1610,0,0,1,3178,86,3264
1611,3,3,1,3178,86,3264
1612,3,3,1,3178,86,3264
1613,8,8,1,3178,86,3264
1614,4,4,1,3178,86,3264
1615,3,3,1,3178,86,3264
1616,6,6,1,3178,86,3264
1617,3,3,1,3178,86,3264
1618,5,5,1,3178,86,3264
1619,0,0,1,3178,86,3264
1620,2,2,1,3178,86,3264
1621,0,0,1,3178,86,3264
1622,9,9,1,3178,86,3264
1623,0,0,1,3178,86,3264
1624,7,7,1,3178,86,3264
1625,4,4,1,3178,86,3264
1626,6,6,1,3178,86,3264
1627,9,9,1,3178,86,3264
1628,3,3,1,3178,86,3264
1629,5,5,1,3178,86,3264
1630,1,1,1,3178,86,3264
1631,9,9,1,3178,86,3264
1632,6,6,1,3178,86,3264
1633,1,1,1,3178,86,3264
1634,4,8,0,3178,86,3264
1635,5,5,1,3178,86,3264
1636,4,4,1,3178,86,3264
1637,5,5,1,3178,86,3264
1638,0,0,1,3178,86,3264
1639,5,5,1,3178,86,3264
1640,9,9,1,3178,86,3264
1641,5,5,1,3178,86,3264
1642,2,2,1,3178,86,3264
1643,1,1,1,3178,86,3264
1644,2,2,1,3178,86,3264
1645,9,9,1,3178,86,3264
1646,1,1,1,3178,86,3264
1647,9,9,1,3178,86,3264
1648,9,9,1,3178,86,3264
1649,4,4,1,3178,86,3264
1650,0,0,1,3178,86,3264
1651,8,8,1,3178,86,3264
1652,4,4,1,3178,86,3264
1653,5,5,1,3178,86,3264
1654,2,2,1,3178,86,3264
1655,9,9,1,3178,86,3264
1656,2,2,1,3178,86,3264
1657,1,1,1,3178,86,3264
1658,2,2,1,3178,86,3264
1659,1,1,1,3178,86,3264
1660,7,7,1,3178,86,3264
1661,3,3,1,3178,86,3264
1662,6,6,1,3178,86,3264
1663,8,8,1,3178,86,3264
1664,8,8,1,3178,86,3264
1665,4,4,1,3178,86,3264
1666,9,9,1,3178,86,3264
1667,1,1,1,3178,86,3264
1668,9,9,1,3178,86,3264
1669,8,8,1,3178,86,3264
1670,5,5,1,3178,86,3264
1671,7,7,1,3178,86,3264
1672,5,5,1,3178,86,3264
1673,1,1,1,3178,86,3264
1674,1,1,1,3178,86,3264
1675,8,8,1,3178,86,3264
1676,6,6,1,3178,86,3264
1677,5,5,1,3178,86,3264
1678,2,0,0,3178,86,3264
1679,4,4,1,3178,86,3264
1680,4,4,1,3178,86,3264
1681,3,7,0,3178,86,3264
1682,2,2,1,3178,86,3264
1683,3,3,1,3178,86,3264
1684,5,5,1,3178,86,3264
1685,6,6,1,3178,86,3264
1686,8,8,1,3178,86,3264
1687,8,8,1,3178,86,3264
1688,6,6,1,3178,86,3264
1689,2,2,1,3178,86,3264
1690,3,3,1,3178,86,3264
1691,1,1,1,3178,86,3264
1692,0,0,1,3178,86,3264
1693,5,5,1,3178,86,3264
1694,8,8,1,3178,86,3264
1695,9,9,1,3178,86,3264
1696,2,2,1,3178,86,3264
1697,9,9,1,3178,86,3264
1698,6,6,1,3178,86,3264
1699,7,7,1,3178,86,3264
